customerID	gender	SeniorCitizen	Partner	Dependents	tenure	PhoneService	MultipleLines	InternetService	OnlineSecurity	OnlineBackup	DeviceProtection	TechSupport	StreamingTV	StreamingMovies	Contract	PaperlessBilling	PaymentMethod	MonthlyCharges	TotalCharges	Churn	Tenure Group	Charges Tier
0390-DCFDQ	Female	Yes	Yes	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 70.45	₹ 70.45	Yes	0-1 Year	High (>$65)
5940-AHUHD	Male	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 70.6	₹ 70.6	Yes	0-1 Year	High (>$65)
4110-PFEUZ	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 69.55	₹ 69.55	Yes	0-1 Year	High (>$65)
3276-HDUEG	Female	No	No	No	1	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 75.05	₹ 75.05	Yes	0-1 Year	High (>$65)
8040-MNRTF	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 71.1	₹ 71.1	No	0-1 Year	High (>$65)
3049-NDXFL	Female	No	No	No	1	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Mailed check	₹ 85.8	₹ 85.8	Yes	0-1 Year	High (>$65)
8309-IEYJD	Female	Yes	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 70.6	₹ 70.6	No	0-1 Year	High (>$65)
1084-UQCHV	Male	No	No	Yes	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	₹ 69.75	₹ 69.75	Yes	0-1 Year	High (>$65)
0151-ONTOV	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 70.9	₹ 70.9	Yes	0-1 Year	High (>$65)
6140-QNRQQ	Male	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 71.55	₹ 71.55	Yes	0-1 Year	High (>$65)
3707-GNWHM	Male	No	No	No	1	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 74.25	₹ 74.25	Yes	0-1 Year	High (>$65)
5186-SAMNZ	Male	Yes	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 69.5	₹ 69.5	Yes	0-1 Year	High (>$65)
6857-VWJDT	Female	No	No	No	1	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	No	Mailed check	₹ 95.65	₹ 95.65	Yes	0-1 Year	High (>$65)
3801-HMYNL	Male	No	Yes	Yes	1	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	No	Mailed check	₹ 89.15	₹ 89.15	Yes	0-1 Year	High (>$65)
1086-LXKFY	Female	No	Yes	Yes	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 69.1	₹ 69.1	Yes	0-1 Year	High (>$65)
9124-LHCJQ	Female	No	No	No	1	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Mailed check	₹ 85.45	₹ 85.45	Yes	0-1 Year	High (>$65)
9617-INGJY	Male	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 70.6	₹ 70.6	No	0-1 Year	High (>$65)
3746-EUBYR	Male	No	Yes	No	1	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 74.6	₹ 74.6	Yes	0-1 Year	High (>$65)
0968-GSIKN	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 70.8	₹ 70.8	Yes	0-1 Year	High (>$65)
0812-WUPTB	Male	Yes	Yes	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 70.85	₹ 70.85	Yes	0-1 Year	High (>$65)
6086-ESGRL	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Credit card (automatic)	₹ 80.15	₹ 80.15	Yes	0-1 Year	High (>$65)
5275-SQEIZ	Male	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Mailed check	₹ 80.85	₹ 80.85	Yes	0-1 Year	High (>$65)
2920-RNCEZ	Male	No	Yes	Yes	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	₹ 69.95	₹ 69.95	No	0-1 Year	High (>$65)
3066-RRJIO	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 69.95	₹ 69.95	Yes	0-1 Year	High (>$65)
0515-YPMCW	Male	No	No	Yes	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 70.45	₹ 70.45	Yes	0-1 Year	High (>$65)
7908-QCBCA	Female	No	Yes	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 69.4	₹ 69.4	Yes	0-1 Year	High (>$65)
5032-MIYKT	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 70.7	₹ 70.7	No	0-1 Year	High (>$65)
0511-JTEOY	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 71.1	₹ 71.1	Yes	0-1 Year	High (>$65)
5884-GCYMI	Male	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 69.4	₹ 69.4	Yes	0-1 Year	High (>$65)
8821-XNHVZ	Female	No	Yes	Yes	1	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Mailed check	₹ 80.05	₹ 80.05	Yes	0-1 Year	High (>$65)
2982-IHMFT	Female	Yes	No	No	1	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 74.45	₹ 74.45	Yes	0-1 Year	High (>$65)
7503-ZGUZJ	Male	No	No	No	1	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Mailed check	₹ 84.65	₹ 84.65	Yes	0-1 Year	High (>$65)
2619-WFQWU	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 70.15	₹ 70.15	Yes	0-1 Year	High (>$65)
8042-JVNFH	Male	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 71.35	₹ 71.35	Yes	0-1 Year	High (>$65)
9985-MWVIX	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 70.15	₹ 70.15	Yes	0-1 Year	High (>$65)
9507-EXLTT	Female	No	Yes	No	1	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 79.35	₹ 79.35	Yes	0-1 Year	High (>$65)
0519-XUZJU	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 70.75	₹ 70.75	Yes	0-1 Year	High (>$65)
1062-LHZOD	Male	No	Yes	Yes	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 69.9	₹ 69.9	Yes	0-1 Year	High (>$65)
4501-EQDRN	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	₹ 69.7	₹ 69.7	Yes	0-1 Year	High (>$65)
1122-JWTJW	Male	No	Yes	Yes	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 70.65	₹ 70.65	Yes	0-1 Year	High (>$65)
3874-EQOEP	Male	No	No	No	7	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	No	Mailed check	₹ 95	₹ 655.5	Yes	0-1 Year	High (>$65)
6551-GNYDG	Female	No	Yes	Yes	14	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 80.9	₹ 1,152.8	No	1-2 Years	High (>$65)
9367-WXLCH	Male	No	No	No	8	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Bank transfer (automatic)	₹ 84.5	₹ 662.65	Yes	0-1 Year	High (>$65)
4572-DVCGN	Female	No	No	No	10	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 80.25	₹ 846	Yes	0-1 Year	High (>$65)
3597-MVHJT	Female	No	No	No	27	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 95.6	₹ 2,595.25	No	2-4 Years	High (>$65)
0913-XWSCN	Male	No	Yes	Yes	55	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Bank transfer (automatic)	₹ 85.5	₹ 4,713.4	No	4+ Years	High (>$65)
5076-YVXCM	Male	No	No	No	51	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Bank transfer (automatic)	₹ 83.4	₹ 4,149.45	No	4+ Years	High (>$65)
9944-AEXBM	Male	No	No	No	32	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 85.65	₹ 2,664.3	No	2-4 Years	High (>$65)
3643-AHCFP	Male	Yes	Yes	No	7	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 95.6	₹ 644.35	Yes	0-1 Year	High (>$65)
4124-MMETB	Male	No	No	No	22	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 94.65	₹ 2,104.55	Yes	1-2 Years	High (>$65)
7567-ECMCM	Male	No	No	No	24	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 79.85	₹ 2,001	No	1-2 Years	High (>$65)
1236-WFCDV	Male	Yes	No	No	14	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	No	Credit card (automatic)	₹ 90.45	₹ 1,266.1	Yes	1-2 Years	High (>$65)
5981-ITEMU	Male	No	Yes	No	40	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 97.1	₹ 3,706.95	Yes	2-4 Years	High (>$65)
2074-GKOWZ	Male	No	Yes	Yes	2	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 89.55	₹ 185.55	Yes	0-1 Year	High (>$65)
8999-BOHSE	Female	Yes	No	No	11	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	No	Bank transfer (automatic)	₹ 89.7	₹ 1,047.7	Yes	0-1 Year	High (>$65)
9866-QEVEE	Male	No	No	No	19	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 86	₹ 1,532.45	Yes	1-2 Years	High (>$65)
8519-IMDHU	Male	Yes	Yes	No	15	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 85.6	₹ 1,345.55	Yes	1-2 Years	High (>$65)
5357-TZHPP	Male	Yes	No	No	9	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 84.4	₹ 732.5	Yes	0-1 Year	High (>$65)
4829-AUOAX	Female	No	No	No	46	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	No	Bank transfer (automatic)	₹ 96.05	₹ 4,399.5	Yes	2-4 Years	High (>$65)
3198-VELRD	Female	No	Yes	Yes	3	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 84.75	₹ 264.85	Yes	0-1 Year	High (>$65)
3096-IZETN	Female	No	No	No	12	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Bank transfer (automatic)	₹ 78.1	₹ 947.3	Yes	0-1 Year	High (>$65)
0701-RFGFI	Female	No	Yes	Yes	49	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 95.4	₹ 4,613.95	No	4+ Years	High (>$65)
3106-ULWFW	Female	No	Yes	No	8	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 85.2	₹ 627.4	Yes	0-1 Year	High (>$65)
3023-GFLBR	Female	No	Yes	Yes	33	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Credit card (automatic)	₹ 86.15	₹ 2,745.7	Yes	2-4 Years	High (>$65)
9898-KZQDZ	Female	Yes	Yes	Yes	40	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 94.55	₹ 3,640.45	Yes	2-4 Years	High (>$65)
7994-UYIVZ	Male	No	Yes	No	8	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 85.65	₹ 659.45	No	0-1 Year	High (>$65)
0397-GZBBC	Male	Yes	Yes	No	59	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 93.85	₹ 5,574.75	Yes	4+ Years	High (>$65)
5373-SFODM	Male	Yes	Yes	No	36	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 85.25	₹ 3,132.75	Yes	2-4 Years	High (>$65)
9600-UDOPK	Male	No	Yes	No	30	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 94.05	₹ 2,866.45	Yes	2-4 Years	High (>$65)
3269-ATYWD	Male	Yes	No	No	39	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 95.65	₹ 3,759.05	Yes	2-4 Years	High (>$65)
3387-VATUS	Male	No	No	No	5	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 94.85	₹ 462.8	Yes	0-1 Year	High (>$65)
0148-DCDOS	Male	No	No	No	25	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 94.7	₹ 2,362.1	Yes	2-4 Years	High (>$65)
2187-PKZAY	Male	No	No	No	12	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 79.95	₹ 1,043.4	No	0-1 Year	High (>$65)
0611-DFXKO	Male	No	Yes	No	20	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Mailed check	₹ 89	₹ 1,820.45	Yes	1-2 Years	High (>$65)
7395-IGJOS	Male	Yes	Yes	No	17	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Bank transfer (automatic)	₹ 81.5	₹ 1,329.2	Yes	1-2 Years	High (>$65)
5294-DMSFH	Female	No	Yes	Yes	29	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 87.8	₹ 2,621.75	No	2-4 Years	High (>$65)
0311-UNPFF	Female	No	No	No	26	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 88.8	₹ 2,274.35	Yes	2-4 Years	High (>$65)
3834-XUIFC	Male	No	No	No	7	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Mailed check	₹ 85.2	₹ 602.55	Yes	0-1 Year	High (>$65)
4706-AXVKM	Female	Yes	No	No	11	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 84.8	₹ 906.85	Yes	0-1 Year	High (>$65)
4633-MKHYU	Female	No	No	No	9	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Mailed check	₹ 88.4	₹ 788.6	No	0-1 Year	High (>$65)
1194-HVAIF	Female	No	Yes	No	27	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	No	Credit card (automatic)	₹ 95	₹ 2,462.55	No	2-4 Years	High (>$65)
9025-AOMKI	Female	No	No	No	6	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 93.55	₹ 536.4	Yes	0-1 Year	High (>$65)
6173-GOLSU	Male	Yes	Yes	No	67	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 94.65	₹ 6,079	No	4+ Years	High (>$65)
2860-RANUS	Female	Yes	No	No	20	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 85.8	₹ 1,727.5	Yes	1-2 Years	High (>$65)
0432-CAJZV	Male	No	No	No	3	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	No	Mailed check	₹ 90.7	₹ 237.65	No	0-1 Year	High (>$65)
2114-MGINA	Female	No	No	No	14	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Mailed check	₹ 89.8	₹ 1,129.1	Yes	1-2 Years	High (>$65)
1608-GMEWB	Male	Yes	No	No	45	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 93.9	₹ 4,200.25	No	2-4 Years	High (>$65)
3006-XIMLN	Female	No	No	Yes	2	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 94.2	₹ 193.8	Yes	0-1 Year	High (>$65)
6175-IRFIT	Male	No	No	No	5	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Mailed check	₹ 78.75	₹ 426.35	No	0-1 Year	High (>$65)
5380-AFSSK	Female	No	No	No	5	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Mailed check	₹ 93.9	₹ 486.85	Yes	0-1 Year	High (>$65)
1268-ASBGA	Female	Yes	Yes	No	16	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 85.35	₹ 1,375.15	Yes	1-2 Years	High (>$65)
4971-PUYQO	Female	No	No	No	27	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Mailed check	₹ 94.55	₹ 2,724.6	Yes	2-4 Years	High (>$65)
1935-IMVBB	Male	No	Yes	No	56	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	No	Mailed check	₹ 89.7	₹ 4,952.95	No	4+ Years	High (>$65)
5959-BELXA	Male	Yes	No	No	32	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 96.15	₹ 3,019.25	Yes	2-4 Years	High (>$65)
9279-CJEOJ	Female	Yes	No	No	21	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 95.4	₹ 2,025.1	No	1-2 Years	High (>$65)
9846-GKXAS	Female	No	No	No	9	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 90.8	₹ 809.75	Yes	0-1 Year	High (>$65)
5271-DBYSJ	Male	Yes	No	No	11	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 79.15	₹ 827.7	No	0-1 Year	High (>$65)
5119-KEPFY	Male	No	Yes	No	36	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 95	₹ 3,440.25	No	2-4 Years	High (>$65)
9812-GHVRI	Female	No	No	No	40	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Bank transfer (automatic)	₹ 83.85	₹ 3,532.25	No	2-4 Years	High (>$65)
6328-ZPBGN	Female	Yes	No	No	11	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 95.15	₹ 997.65	Yes	0-1 Year	High (>$65)
2856-NNASM	Male	Yes	No	No	43	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Mailed check	₹ 89.55	₹ 3,856.75	Yes	2-4 Years	High (>$65)
9317-WZPGV	Female	Yes	No	No	2	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 79.75	₹ 159.4	Yes	0-1 Year	High (>$65)
1754-GKYPY	Male	Yes	Yes	No	22	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 89.75	₹ 1,938.9	No	1-2 Years	High (>$65)
5389-FFVKB	Male	Yes	Yes	No	32	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 80.3	₹ 2,483.05	Yes	2-4 Years	High (>$65)
3585-ISXZP	Female	No	No	No	8	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	No	Bank transfer (automatic)	₹ 95.65	₹ 778.1	Yes	0-1 Year	High (>$65)
9167-APMXZ	Female	No	No	No	22	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 84.15	₹ 1,821.95	No	1-2 Years	High (>$65)
7018-WBJNK	Male	No	No	Yes	13	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	₹ 78.3	₹ 1,033.95	No	1-2 Years	High (>$65)
6496-JDSSB	Female	No	No	No	8	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 80	₹ 624.6	No	0-1 Year	High (>$65)
1342-JPNKI	Male	No	No	No	10	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 86.05	₹ 834.1	Yes	0-1 Year	High (>$65)
3196-NVXLZ	Female	No	No	No	25	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Mailed check	₹ 84.6	₹ 2,088.05	No	2-4 Years	High (>$65)
3452-ABWRL	Male	Yes	No	No	47	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	₹ 86.05	₹ 3,865.6	No	2-4 Years	High (>$65)
6729-GDNGC	Female	Yes	No	No	20	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	No	Bank transfer (automatic)	₹ 80.7	₹ 1,614.2	No	1-2 Years	High (>$65)
8387-MOJJT	Female	No	Yes	Yes	42	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	₹ 77.95	₹ 3,384	Yes	2-4 Years	High (>$65)
5442-XSDCW	Male	No	Yes	Yes	11	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 79.5	₹ 868.5	Yes	0-1 Year	High (>$65)
4911-BANWH	Female	No	No	Yes	31	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	₹ 86.55	₹ 2,697.4	Yes	2-4 Years	High (>$65)
1845-CSBRZ	Female	Yes	Yes	Yes	22	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	No	Bank transfer (automatic)	₹ 85.35	₹ 1,961.6	No	1-2 Years	High (>$65)
9121-PHQSR	Male	Yes	Yes	No	16	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	₹ 85.05	₹ 1,391.15	No	1-2 Years	High (>$65)
9050-IKDZA	Female	Yes	No	No	2	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	No	Mailed check	₹ 81.5	₹ 162.55	No	0-1 Year	High (>$65)
4277-PVRAN	Female	No	No	No	8	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 80.1	₹ 679.3	Yes	0-1 Year	High (>$65)
2397-BRLOM	Male	Yes	Yes	Yes	8	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	₹ 80.45	₹ 583.45	Yes	0-1 Year	High (>$65)
5307-DZCVC	Female	Yes	Yes	No	32	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	₹ 85.95	₹ 2,628.6	Yes	2-4 Years	High (>$65)
6015-VVHHE	Female	Yes	No	No	5	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	₹ 83.15	₹ 446.05	Yes	0-1 Year	High (>$65)
5950-AAAGJ	Male	No	No	No	18	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	No	Bank transfer (automatic)	₹ 84.3	₹ 1,537.9	No	1-2 Years	High (>$65)
5569-KGJHX	Female	No	Yes	Yes	9	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 85.35	₹ 754.65	Yes	0-1 Year	High (>$65)
3194-ORPIK	Female	No	Yes	Yes	50	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 84.4	₹ 4,116.15	Yes	4+ Years	High (>$65)
5018-GWURO	Female	No	Yes	No	56	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 85.6	₹ 4,902.8	No	4+ Years	High (>$65)
8212-CRQXP	Female	No	Yes	No	22	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	₹ 80	₹ 1,706.45	No	1-2 Years	High (>$65)
8943-URTMR	Female	No	No	No	2	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Mailed check	₹ 79.65	₹ 152.7	Yes	0-1 Year	High (>$65)
0620-DLSLK	Female	No	No	No	13	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Mailed check	₹ 81.9	₹ 1,028.9	No	1-2 Years	High (>$65)
0947-IDHRQ	Female	No	No	No	7	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Mailed check	₹ 80.3	₹ 526.7	Yes	0-1 Year	High (>$65)
0843-WTBXE	Male	No	No	No	53	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	No	Bank transfer (automatic)	₹ 85.45	₹ 4,517.25	Yes	4+ Years	High (>$65)
9095-HFAFX	Female	No	No	No	5	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	₹ 81	₹ 389.6	Yes	0-1 Year	High (>$65)
9840-DVNDC	Male	No	No	No	6	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	₹ 80.5	₹ 463.05	Yes	0-1 Year	High (>$65)
